	ENTRY	KEGG_disease_name	KEGG_synosyms	ICD-10	header	float	ICD_mid_class	KMN_candidate_IDs	KMN_candidate_Names
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN439	Tyrosinemia Type III
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN440	Tyrosinemia Type II
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN441	Tyrosinemia Type I
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN444	ALA-Dehydratase-Deficient Porphyria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN445	Tryptophan Malabsorption
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN446	Tryptophanuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN447	Niemann-Pick Disease
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN448	Hartnup Disease
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN451	Histidinuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN453	HPRT Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN454	Pyrimidine 5'-Nucleotidase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN456	Farber Disease
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN459	Fanconi Syndrome
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN460	Phenylketonuria Type III
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN461	Phenylketonuria Type II
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN462	Phenylketonuria Type I
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN464	Fructose 1,6-diphosphatase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN465	Fructose 1,6-bisphosphate Aldolase A Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN470	beta-Enolase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN471	Hawkinsinuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN472	Phosphoglycerate Kinase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN473	Phosphoglycerate Dehydrogenase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN474	Phosphoglycerate Mutase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN475	Homocarnosinosis
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN477	Homocystinuria and Methylmalonic Acidemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN478	Formiminoglutamic Aciduria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN479	Myoadenylate Deaminase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN480	Mucolipidoses-III
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN481	Mucolipidoses-II
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN482	Mucopolysaccharidosis IH/S
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN483	Mucopolysaccharidosis IH
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN484	Mucopolysaccharidosis IIIA
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN485	Mucopolysaccharidosis IIIB
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN486	Mucopolysaccharidosis IIIC
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN487	Mucopolysaccharidosis IIID
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN488	Mucopolysaccharidosis II
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN489	Mucopolysaccharidosis IS
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN490	Mucopolysaccharidosis IVA
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN491	Mucopolysaccharidosis IVB
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN492	Mucopolysaccharidosis VII
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN493	Mucopolysaccharidosis VI
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN495	Metabolic Syndrome
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN496	Methionine Malabsorption
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN497	Methylmalonic Acidemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN499	Lysinuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN500	Lipoamide dehydrogenasee deficieny
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN501	Lipoprotein Lipase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN502	LCAT Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN505	Hereditary Xanthinuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN506	Hereditary Coproporphyria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN507	Hereditary Vitamin D-resistant Rickets
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN508	Hereditary Aceruloplasminemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN509	Familial Apolipoprotein C-II Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN510	Familial Dysbetalipoproteinemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN511	Familial Defective ApoB-100
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN512	Familial Hyperalphalipoproteinemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN514	Familial Hypertriglyceridemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN518	Activation-Induced Cytidine Deaminase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN520	Hepatoerythropoietic porphyria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN521	Glycogen Storage Disease 0
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN522	Glycogen Storage Disease III
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN523	Glycogen Storage Disease IV
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN524	Glycogen Storage Disease IX
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN525	Glycogen Storage Disease I
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN526	Glycogen Storage Disease VI
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN527	Glycogen Storage Disease XI
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN528	Pseudohypoaldosteronism
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN529	Acute Intermittent Porphyria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN530	Glycogen Storage Disease II
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN531	Glycogen Storage Disease VII
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN532	Glycogen Storage Disease V
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN533	Primary Lactase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN534	Primary Hypoalphalipoproteinemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN535	Classic Cystinuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN536	Hyper Lp(a) lipoproteinemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN537	Hyperornithinemia-Hyperammonemia-Homocitrullinuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN538	Hypercystinuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN539	Hyperoxaluria Type II
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN540	Hyperoxaluria Type I
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN541	Hypervalinemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN542	Hyperhydroxyprolinemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN543	Hyperprolinemia Type II
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN544	Hyperprolinemia Type I
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN547	Hyperleucine-Isoleucinemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN548	Hyperuricemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN551	Autosomal Recessive Hypercholesterolemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN552	Neuronal ceroid-lipofuscinosis
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN553	Erythropoietic Protoporphyria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN554	Congenital Chloridorrhea
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN555	Congenital Homocystinuria Syndrome
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN556	Congenital Erythropoietic Porphyria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN557	Polygenic Hypercholesterolemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN559	Multiple Carboxylase/Biotinidase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN560	Variegate Porphyria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN563	Hypouricemia
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN564	Dibasic Aminoaciduria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN565	Lactate Dehydrogenase Deficiency
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN568	Albinism (oculocutaneous)
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN569	Porphyria Cutanea Tarda
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN570	Nonketotic hyperglycinemia-type I
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN571	Essential Fructosuria
20	H00202	Hepatic porphyria	NO_DATA	E80.1	E	80.1	E70-E90	KMN572	Essential pentosuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN374	3-Oxothiolase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN375	3-Hydroxy-3-methylglutaric Aciduria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN376	3-Methylcrotonyl Glycinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN377	3-Methylglutaconic Aciduria Type I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN378	4-Hydroxybutyric Aciduria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN379	Beta-mercaptolactate-cysteine disulfiduria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN381	GM2-ganglioside activator deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN382	GTP Cyclohydrolase I Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN384	PRPP synthetase super-activity
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN385	PRPP synthetase deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN386	X-Linked Hypophosphatemic Rickets
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN390	ApoA-I Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN392	Arginase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN393	Argininosuccinic Acidemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN394	alpha-Ketoadipic Acidemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN396	alpha1 Antitrypsin Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN397	Andersen's Syndrome
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN401	Wolman Disease
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN402	Galactosemia with Uridyl Transferase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN403	Uridine Diphosphate Galactose 4-Epimerase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN404	Ureidopropionase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN405	Urocanic Aciduria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN408	CPT II Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN409	Carnitine Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN410	Carnosinase deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN411	Carbamylphosphate Synthase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN412	Carbinolamine Dehydratase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN416	Glucose-Galactose Malabsorption
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN417	Glucose-Transport Defect
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN419	Glutaric Acidemia Type II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN420	Glutaric Acidemia Type I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN421	Cholesteryl Ester Storage Disease
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN422	CETP Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN423	Sarcosinemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN429	Citrullinemia Type II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN430	Citrullinemia Type I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN435	Sulfocysteinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN438	Thymidine Phosphorylase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN439	Tyrosinemia Type III
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN440	Tyrosinemia Type II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN441	Tyrosinemia Type I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN444	ALA-Dehydratase-Deficient Porphyria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN445	Tryptophan Malabsorption
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN446	Tryptophanuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN447	Niemann-Pick Disease
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN448	Hartnup Disease
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN451	Histidinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN453	HPRT Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN454	Pyrimidine 5'-Nucleotidase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN456	Farber Disease
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN459	Fanconi Syndrome
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN460	Phenylketonuria Type III
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN461	Phenylketonuria Type II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN462	Phenylketonuria Type I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN464	Fructose 1,6-diphosphatase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN465	Fructose 1,6-bisphosphate Aldolase A Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN470	beta-Enolase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN471	Hawkinsinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN472	Phosphoglycerate Kinase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN473	Phosphoglycerate Dehydrogenase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN474	Phosphoglycerate Mutase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN475	Homocarnosinosis
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN477	Homocystinuria and Methylmalonic Acidemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN478	Formiminoglutamic Aciduria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN479	Myoadenylate Deaminase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN480	Mucolipidoses-III
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN481	Mucolipidoses-II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN482	Mucopolysaccharidosis IH/S
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN483	Mucopolysaccharidosis IH
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN484	Mucopolysaccharidosis IIIA
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN485	Mucopolysaccharidosis IIIB
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN486	Mucopolysaccharidosis IIIC
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN487	Mucopolysaccharidosis IIID
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN488	Mucopolysaccharidosis II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN489	Mucopolysaccharidosis IS
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN490	Mucopolysaccharidosis IVA
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN491	Mucopolysaccharidosis IVB
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN492	Mucopolysaccharidosis VII
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN493	Mucopolysaccharidosis VI
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN495	Metabolic Syndrome
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN496	Methionine Malabsorption
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN497	Methylmalonic Acidemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN499	Lysinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN500	Lipoamide dehydrogenasee deficieny
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN501	Lipoprotein Lipase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN502	LCAT Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN505	Hereditary Xanthinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN506	Hereditary Coproporphyria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN507	Hereditary Vitamin D-resistant Rickets
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN508	Hereditary Aceruloplasminemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN509	Familial Apolipoprotein C-II Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN510	Familial Dysbetalipoproteinemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN511	Familial Defective ApoB-100
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN512	Familial Hyperalphalipoproteinemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN514	Familial Hypertriglyceridemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN518	Activation-Induced Cytidine Deaminase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN520	Hepatoerythropoietic porphyria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN521	Glycogen Storage Disease 0
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN522	Glycogen Storage Disease III
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN523	Glycogen Storage Disease IV
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN524	Glycogen Storage Disease IX
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN525	Glycogen Storage Disease I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN526	Glycogen Storage Disease VI
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN527	Glycogen Storage Disease XI
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN528	Pseudohypoaldosteronism
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN529	Acute Intermittent Porphyria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN530	Glycogen Storage Disease II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN531	Glycogen Storage Disease VII
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN532	Glycogen Storage Disease V
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN533	Primary Lactase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN534	Primary Hypoalphalipoproteinemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN535	Classic Cystinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN536	Hyper Lp(a) lipoproteinemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN537	Hyperornithinemia-Hyperammonemia-Homocitrullinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN538	Hypercystinuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN539	Hyperoxaluria Type II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN540	Hyperoxaluria Type I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN541	Hypervalinemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN542	Hyperhydroxyprolinemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN543	Hyperprolinemia Type II
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN544	Hyperprolinemia Type I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN547	Hyperleucine-Isoleucinemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN548	Hyperuricemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN551	Autosomal Recessive Hypercholesterolemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN552	Neuronal ceroid-lipofuscinosis
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN553	Erythropoietic Protoporphyria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN554	Congenital Chloridorrhea
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN555	Congenital Homocystinuria Syndrome
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN556	Congenital Erythropoietic Porphyria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN557	Polygenic Hypercholesterolemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN559	Multiple Carboxylase/Biotinidase Deficiency
